Id,Comment
5617,chang log function bioniclogdwritecnnmain differ origin log channel logidmain may exist even logidradion facil writetolognul act alway success simplier add new log channel nownnammend commit fix typo line 
5619,fix build without packetvideo codec playernnnedoffbi brian code 
5803,fix incorrect check logueventsnnloguev boolean valu defin systemcorehntherefor code use check ifdef check thenmacro alway definedn 
5804,rescal menu icon fit menu item heightn 
6041,contribut assembl fast bytecod enginenthi contribut assembl implement fast bytecod interpret engin thi ial contribut minim optim target intel atom processor expect continu improv fast interpret thi contribut expect elicit discuss potenti merg thi code similar effort ie directori includ cupcak use simul build aosp master abl show follow improv cportabl interpreternnbuild ttargetsimul truenttargetbuildtyp releasenttargetproduct simnnenviron intelr quad cpu portabl interpreternia fast IA interpreternnembed caffeinemark iapipi averag improv overal iapipi averag improv raw piia speedup mtrt jess compress Db jack warehous noncompli modifi run dalvikn noncompli modifi run dalivkn 
6404,fix wifi public cupcak bring forward two patch got missednn add kernel prealloc supportn minor cleanupsnnnedoffbi san mehat 
6414,merg branch gitandroidgitkernelorgplatformframeworksbas 
6417,fix tini android buildnna better fix would banish thi qemu trace stuff libhardwarenand also banish nonemul build thi least get thenminim build build againn 
6426,updat use conform expressionn 
6427,updat use conform expressionn 
6429,remov code duplic pthreadcondtimeoutnp use pthreadcondtimedwaitrel helpern 
6445,select defin fdmasknnfdmask type element fdset search around appear thatnthi posix standard although hand posixnstandard also requir fdset element sign long perfect code search suggest lot code use alsonnlsb defin itn immedi benefit defin libev requir buildn 
6449,fix send intent default email applic current onli gmail use thi configurationn 
6505,updat better distinguish option operandsn 
6506,updat better distinguish option operandsn 
6559,remov bashism use syntax instead andn 
6601,fix issu 
6605,dream prebuilt updat prebuilt kernel wlanko cupcakenn thi build base kernel sha wlan driver sha san mehat 
6623,add miss ipc syscal 
6625,updat use conform expressionn 
6635,hardcod compil option base producttarget namesnnthi provid way board file specifi librariesflag fornhardwar codec etc though realli thi requir compilentim option somebodi understand opencor fix tondeal thi grace runtimennthi fix htcdream buildn 
6637,cupcak updat libaudionnthi fix htcdream buildnnnedoffbi iliyan malchev 
6652,forc sync download file storag completionnnthi write downlaod file storag sdcard defaultnit prevent file corrupt user remov sdcard unsafelynaft download completesn 
6715,propos fix issu 
6718,updat better distinguish option operandsn 
6751,fix alarm driver problem 
6774,ad default specifi altern tool chain prefix neededn 
7274,new mimetyp addedapplicationvndwapconnectivitywbxmlndispatchwappdu method modifi content type valuelength parametersnthi mimetyp use wappush messag send wbxml data deviceconfigur smsn 
7288,ad move flag mount command map msmovenid 
7290,simpl implement unlink command nnit style symlink commandnid 
7293,chang relat chang josh made freebsd version findjdktoolsjarsh move shell set configmk thi make makefil usen bash invok build process invok envsetupshn 
7294,temporarili solut freebsd onlynnmanifest contain newer version swteclips librariesnshould system outdat version prebuilt availablenus onli freebsdport branchn 
7296,merg commit freebsdportn 
7298,merg commit freebsdportn 
7299,allow build webkit lib freebsdnninclud declar afinet sockaddrin etcn 
7302,merg commit freebsdportn 
7303,merg commit freebsdportn 
7315,allow onrestart command stop current servicennfor examplennservic recoveri sbinrecoveryntonrestart start loadkeysntonrestart classstart conntonrestart stop recoverynnprevi servic like abov onrestart stopnrecoveri claus would ani effect becaus restart flagnwould reset stop command executednnthi similar servic oneshot keyword criticalndiffer execut onrestart command thenservic diesn 
7321,cach expens hour display mode lookupn 
7339,move slideinright slideoutleft bottom file updat comment top make clear new item belongn 
7345,use apn list dream build ship 
7353,add kvm build targetnto build kvm make kvmimgnto run kvm imagentkvm kvmimg redir 
7355,add kvm build target base gener targetnto build kvm imagen make kvmimgnto run kvm imagen kvm kvmimg redir 
7356,add new func creat bigger imag use kvm imag live usb imagen 
7372,fix dream buildnnupd refer new locat underli headern 
7382,glitch timeradd macro tvusec wa decreas instead increasedn 
7396,extend android cdma mobil technolog support review comment fixednnthi project ha goal extend android telephoni layer cdmanmobil technolog supportnth current releas android support gsmwcdma mobil communicationnstandardsnour contribut contain chang phone relat applic thenappl framework telephoni packag ril daemon librari spacenth implement cdma support requir architectur chang thentelephoni packag extens ril interfacenth applic interfac sdk interfac extend providencdma specif featuresinform phone relat applic othernapplicationsnwher ever possibl actual use radio technolog transpar thenappl use mobil connectionsnneach increment contribut provid pretest set use casenimplementationsnth final contribut support cdma function android phonesnsupportingneith cdma mobil technolog onli world mode includ gsmwcdma cdmanth follow cdma technolog consid evdonnthi contribut implement follow use casesnuc startupphonenuc initi phonenuc access simruimnuc network indicationsnuc mobil origin callnuc mobil termin callnuc network phone settingsnuc supplementari servic partlynnwith use case phone willn start upn access cdma subscript inform memori card either sim usim ruimn regist networkn provid registr statu applic displayingn abl handl incom outgo voic callsn provid phone call set set applicationn provid supplementari servic set applicationnnvari review comment also fix thi contributionnthi combin two commitsnnand also thi fix follow issu regard aravind mahishi aravindmahishitelecacomn wolfgang schmidt wolfgangschmidttelecacomn 
7397,match offici code style guidennthi fix number style violat caught automatedntool bring file closer complianc offici stylenguid thi languagen 
7400,introduc new name download manag api fieldsnnth new name allow better consist better apindocument ifwhen made public sdknnthi follow later chang remov old namesn 
7630,merg commit freebsdportnnconflictsntenvsetupshn 
7632,merg latest chang korgmastern 
7633,merg commit freebsdportnnconflictsntcoreconfigmkntcoreenvsetupmkntcoremainmkntcorepathmapmkntcoretasksapicheckmkntenvsetupshnttoolsapichecksrccomandroidapicheckerrorsjavanttoolsapichecksrccomandroidapicheckmethodinfojavanttoolsdroiddoctemplatesassetsandroiddevelopercorecssn 
7634,temporarili solut swt eclips freebsdnnandroid sdk use outdat sourc swt eclips librariesnfor prebuilt version freebsd readi yetnthu use newer version abl build whole sdknnuse swt instead eclips instead 
7635,merg commit freebsdportnnconflictsntmakefileandroidntsocketshn 
7636,allow build emul freebsdnninclud defion ipprotoicmpn 
7637,merg commit freebsdportn 
7639,merg commit freebsdportn 
7640,merg commit freebsdportnnconflictsntadbgetmypathwindowscntdebuggerdutilitycntfastbootfastbootcn 
7641,fix make dist creat img zip file mastern 
7655,walk inherit heirarchi look deprec superclassesnit make sens class would becom deprec becaus superclassnbecam deprec thi result nonsens deprec warn fornclass actual deprec like webview simpli becaus theyninherit someth 
7656,updat qualcommcamerahardwarehcpp cupcakecompat versionnnthi fix dream buildsn 
7674,telephoni return notsupport rilrequestgetneighboringcellidsnncurr rilrequestgetneighboringcellid caus ril crashndu backward compat issuesnthi fix temporari hack make api return requestnotsupportedncommand except till compat issu fixedn 
7699,make wifi work dreamnnupd dreamspecif file match rest master branch itsnpostcupcak state allow wifi work boxn 
7702,make cdmaimport branch everi projectnnthi facilit final develop cdma support andnth merg master branchnnnedoffbi shawn pearc 
7706,option provisioningnnthi introduc rorequiresprovis properti default falsensuch default platform requir ani setup applic tonset runtim provis bit allow behavior right away home keynlock screen etcn 
7707,option provisioningnnthi introduc rorequiresprovis properti default falsensuch default platform requir ani setup applic tonset runtim provis bit allow behavior right away home keynlock screen etcn 
